status,global_index,method,family,scheme,description,parameter_name,parameter_value,variant_index,family_size,selected_steps,mean_full_acc,mean_in_acc,mean_out_acc,support_loss,validation_loss,art_painting_full_acc,mean_full_acc,mean_in_acc,mean_out_acc,test_env0_in_acc,test_env0_out_acc
success,5,blackwell_target_set_selector,blackwell_target_set_selector,blackwell_target_set_selector__target_epsilon_0p01,Greedy approachability selector that drives the uniform soup toward a source-domain target set.,target_epsilon,0.01,2,3,"[250, 1000, 13300]",0.8857421875,0.8810250152532032,0.9046454767726161,0.11585054488166911,0.050602080310233125,0.8857421875,0.8857421875,0.8810250152532032,0.9046454767726161,0.8810250152532032,0.9046454767726161
success,69,version_space_compression_selector,version_space_compression_selector,version_space_compression_selector__margin_eps_0p5_0p02,Version-space-inspired compression that preserves the full-bank disagreement region on source support.,margin_eps,0.5_0.02,0,31,"[50, 100, 150, 400, 500, 550, 1400, 1600, 1700, 2250, 2350, 3250, 3700, 5350, 5650, 6100, 6900, 7400, 8050, 9050, 9100, 10050, 10500, 10600, 11550, 11600, 12600, 12700, 13350, 13450, 13750]",0.876953125,0.8737034777303234,0.8899755501222494,0.13004644421029007,0.04265796113367967,0.876953125,0.876953125,0.8737034777303234,0.8899755501222494,0.8737034777303234,0.8899755501222494
success,13,bootstrap_stability_selector,bootstrap_stability_selector,bootstrap_stability_selector__fraction_freq_0p85_0p5,Resampling-based selector that keeps checkpoints surviving repeated support subsamples.,fraction_freq,0.85_0.5,4,16,"[200, 250, 300, 350, 450, 500, 600, 750, 800, 1000, 1650, 2700, 9200, 9600, 9650, 13300]",0.876953125,0.8755338621110433,0.882640586797066,0.112119355400761,0.06371716262788332,0.876953125,0.876953125,0.8755338621110433,0.882640586797066,0.8755338621110433,0.882640586797066
success,53,stochastic_dominance_selector,stochastic_dominance_selector,stochastic_dominance_selector__order_slack_first_0p0025,Distributional frontier selector based on empirical stochastic dominance instead of mean-loss ranking.,order_slack,first_0.0025,1,56,"[100, 150, 200, 250, 300, 350, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 950, 1000, 1050, 1250, 1550, 1650, 1900, 2000, 2100, 2600, 2650, 2700, 2800, 2900, 4100, 4200, 4400, 4950, 5150, 5400, 7400, 8550, 9200, 9300, 9450, 9500, 9550, 9600, 9650, 9700, 9800, 9850, 13000, 13050, 13100, 13150, 13250, 13300, 14350, 14400]",0.875,0.8706528370957901,0.8924205378973105,0.12381559707900018,0.051535795117971024,0.875,0.875,0.8706528370957901,0.8924205378973105,0.8706528370957901,0.8924205378973105
success,21,conformal_ambiguity_coverage_selector,conformal_ambiguity_coverage_selector,conformal_ambiguity_coverage_selector__alpha_target_0p05_0p75,Validation-calibrated ambiguity coverage selector using split-conformal-style true-class nonconformity thresholds.,alpha_target,0.05_0.75,0,300,"[50, 100, 150, 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 950, 1000, 1050, 1100, 1150, 1200, 1250, 1300, 1350, 1400, 1450, 1500, 1550, 1600, 1650, 1700, 1750, 1800, 1850, 1900, 1950, 2000, 2050, 2100, 2150, 2200, 2250, 2300, 2350, 2400, 2450, 2500, 2550, 2600, 2650, 2700, 2750, 2800, 2850, 2900, 2950, 3000, 3050, 3100, 3150, 3200, 3250, 3300, 3350, 3400, 3450, 3500, 3550, 3600, 3650, 3700, 3750, 3800, 3850, 3900, 3950, 4000, 4050, 4100, 4150, 4200, 4250, 4300, 4350, 4400, 4450, 4500, 4550, 4600, 4650, 4700, 4750, 4800, 4850, 4900, 4950, 5000, 5050, 5100, 5150, 5200, 5250, 5300, 5350, 5400, 5450, 5500, 5550, 5600, 5650, 5700, 5750, 5800, 5850, 5900, 5950, 6000, 6050, 6100, 6150, 6200, 6250, 6300, 6350, 6400, 6450, 6500, 6550, 6600, 6650, 6700, 6750, 6800, 6850, 6900, 6950, 7000, 7050, 7100, 7150, 7200, 7250, 7300, 7350, 7400, 7450, 7500, 7550, 7600, 7650, 7700, 7750, 7800, 7850, 7900, 7950, 8000, 8050, 8100, 8150, 8200, 8250, 8300, 8350, 8400, 8450, 8500, 8550, 8600, 8650, 8700, 8750, 8800, 8850, 8900, 8950, 9000, 9050, 9100, 9150, 9200, 9250, 9300, 9350, 9400, 9450, 9500, 9550, 9600, 9650, 9700, 9750, 9800, 9850, 9900, 9950, 10000, 10050, 10100, 10150, 10200, 10250, 10300, 10350, 10400, 10450, 10500, 10550, 10600, 10650, 10700, 10750, 10800, 10850, 10900, 10950, 11000, 11050, 11100, 11150, 11200, 11250, 11300, 11350, 11400, 11450, 11500, 11550, 11600, 11650, 11700, 11750, 11800, 11850, 11900, 11950, 12000, 12050, 12100, 12150, 12200, 12250, 12300, 12350, 12400, 12450, 12500, 12550, 12600, 12650, 12700, 12750, 12800, 12850, 12900, 12950, 13000, 13050, 13100, 13150, 13200, 13250, 13300, 13350, 13400, 13450, 13500, 13550, 13600, 13650, 13700, 13750, 13800, 13850, 13900, 13950, 14000, 14050, 14100, 14150, 14200, 14250, 14300, 14350, 14400, 14450, 14500, 14550, 14600, 14650, 14700, 14750, 14800, 14850, 14900, 14950, 14999]",0.87353515625,0.8688224527150702,0.8924205378973105,0.1447354692124957,0.045266988675477876,0.87353515625,0.87353515625,0.8688224527150702,0.8924205378973105,0.8688224527150702,0.8924205378973105
success,29,dpp_repulsive_subset,dpp_repulsive_subset,dpp_repulsive_subset__feature_gainfloor_loss_0p05,Greedy DPP MAP family with explicit subset repulsion and quality-weighted kernels.,feature_gainfloor,loss_0.05,1,118,"[100, 150, 200, 250, 300, 350, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 950, 1000, 1050, 1150, 1200, 1250, 1450, 1550, 1650, 1700, 1750, 1850, 1900, 2000, 2050, 2100, 2250, 2300, 2350, 2400, 2650, 2700, 2750, 2800, 2900, 3000, 3050, 3200, 4100, 4150, 4200, 4450, 4500, 4550, 4650, 4700, 4750, 4800, 4850, 4900, 4950, 5100, 5150, 5200, 5250, 5300, 5400, 5900, 6350, 6950, 7000, 7050, 7300, 7350, 7450, 7500, 7550, 7600, 7950, 8000, 8150, 8350, 8400, 8450, 8500, 8550, 8600, 8750, 8800, 8900, 8950, 9200, 9350, 9450, 9500, 9550, 9600, 9650, 9700, 9800, 9850, 10250, 10450, 10650, 11250, 11700, 13050, 13100, 13150, 13200, 13250, 13300, 13350, 13500, 13550, 13600, 13700, 14100, 14250, 14300, 14350, 14400]",0.873046875,0.8688224527150702,0.8899755501222494,0.1304790502605653,0.0455232058542178,0.873046875,0.873046875,0.8688224527150702,0.8899755501222494,0.8688224527150702,0.8899755501222494
success,37,minimum_description_length,minimum_description_length,minimum_description_length__feature_beta_loss_0p1,Greedy MDL family that adds checkpoints only when fit-plus-code-length improves.,feature_beta,loss_0.1,2,1,[350],0.85205078125,0.8535692495424039,0.8459657701711492,0.12219714657022114,0.0933011981869946,0.85205078125,0.85205078125,0.8535692495424039,0.8459657701711492,0.8535692495424039,0.8459657701711492
success,45,refined_kernel_herding_selector,refined_kernel_herding_selector,refined_kernel_herding_selector__feature_epsilon_loss_0p1,Adaptive-stop kernel herding baseline that greedily approximates the full-bank feature mean until a residual cutoff is met.,feature_epsilon,loss_0.1,0,1,[350],0.85205078125,0.8535692495424039,0.8459657701711492,0.12219714657022114,0.0933011981869946,0.85205078125,0.85205078125,0.8535692495424039,0.8459657701711492,0.8535692495424039,0.8459657701711492
success,61,tangentprop_invariance_selector,tangentprop_invariance_selector,tangentprop_invariance_selector__threshold_0p03,"Finite-difference invariance selector inspired by TangentProp, using small deterministic brightness/contrast perturbations.",threshold,0.03,4,1,[14550],0.81201171875,0.8145210494203783,0.8019559902200489,0.21104123667351948,0.08919371105730534,0.81201171875,0.81201171875,0.8145210494203783,0.8019559902200489,0.8145210494203783,0.8019559902200489
